Job Title,Job Info,Job Type,Job Link,employees
Manager Project Acquisition,"Graana.com · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728836470,"501-1,000 employees"
Sales Agent,"Fusion Services LLC · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3716056255,See how you compare to 69 applicants. Reactivate Premium
Sr. SDET Engineer,"Afiniti · Peshawar, Khyber Pakhtunkhwa, Pakistan (On-site) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3631034202,"1,001-5,000 employees · Software Development"
Software Engineer,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan (On-site) Reposted  
13 hours ago

 · 72 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3722461744,"5,001-10,000 employees · IT Services and IT Consulting"
Machine Learning Engineer,"HawkLogix Pakistan · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728825617,51-200 employees
Software Engineer - iOS,"Dubizzle Labs · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 247 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3697608619,201-500 employees · IT Services and IT Consulting
Integration Analyst I,"TCP Software · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 55 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3728272825,"501-1,000 employees · Software Development"
Textile Designer,"Nakoosh · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728805164,51-200 employees
Lead Data Engineer,"Teradata · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
18 hours ago

 · 112 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712059465,"10,001+ employees · Software Development"
Bid Specialist,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago

 · 79 applicants",Full-time,https://www.linkedin.com/jobs/view/3729821683,"501-1,000 employees · IT Services and IT Consulting"
Full-Stack Developer,"COSMO · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 202 applicants",Full-time,https://www.linkedin.com/jobs/view/3728823814,11-50 employees
Finance Executive,"Medcare MSO Global · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 521 applicants",Full-time · Executive,https://www.linkedin.com/jobs/view/3726283710,"501-1,000 employees · Hospitals and Health Care"
"Senior Analyst, Operations","foodpanda · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 925 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3676479811,"5,001-10,000 employees · Internet Marketplace Platforms"
Technical Lead ML DevOps Engineer,"Motive · Islamabad, Islāmābād, Pakistan (Remote) Reposted  
1 week ago

 · 135 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3676519207,"1,001-5,000 employees · Software Development"
Junior Database developers with Azure Data Lake - Full Remote - Contractor in USD,"All European Careers · Punjab, Pakistan (Remote)  
1 week ago

 · 304 applicants",Contract · Mid-Senior level,https://www.linkedin.com/jobs/view/3726292212,51-200 employees · IT Services and IT Consulting
Senior Software Engineer,"Gelato · Lahore, Punjab, Pakistan (Hybrid) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3727518653,201-500 employees · Internet Marketplace Platforms
Associate Technical Client Support,"S&P Global · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 164 applicants",Full-time,https://www.linkedin.com/jobs/view/3730054413,"10,001+ employees · Financial Services"
Executive Engineer,"Siemens · Lahore, Punjab, Pakistan (Hybrid) Reposted  
1 week ago

 · 1,391 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3706568286,"10,001+ employees · Automation Machinery Manufacturing"
Ingénieur Système Expert Windows H/F,"Inetum · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 862 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3085639901,"10,001+ employees · IT Services and IT Consulting"
"Software Development Engineer, Trilogy (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
6 days ago

 · 34 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3727371400,"5,001-10,000 employees · IT Services and IT Consulting"
"Financial Planning & Analysis Manager, MENAP","Mondelēz International · Karāchi, Sindh, Pakistan Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3724890077,"10,001+ employees · Food and Beverage Manufacturing"
Product Quality Associate - MEA,"Eli Lilly and Company · Karāchi, Sindh, Pakistan (On-site) Reposted  
4 days ago

 · 229 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3729813802,"10,001+ employees · Pharmaceutical Manufacturing"
Computer Vision Engineer,"DCube Tech. · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728813271,11-50 employees
HR Site Lead (Jamshoro),"Haleon · Jamshoro, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 628 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3708206982,"10,001+ employees · Consumer Services"
Sr. Business Intelligence Specialist,"S&P Global · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 200 applicants",Full-time,https://www.linkedin.com/jobs/view/3714541652,"10,001+ employees · Financial Services"
Senior SQA Engineer - Automation,"Dubizzle Labs · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 151 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3697606781,201-500 employees · IT Services and IT Consulting
Software Engineer,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan (On-site) Reposted  
7 hours ago

 · 108 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3726574868,"5,001-10,000 employees · IT Services and IT Consulting"
Solution Architect,"Teradata · Islamabad, Islāmābād, Pakistan (Hybrid)  
1 week ago

 · 62 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3728583079,"10,001+ employees · Software Development"
Manager PMO,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago

 · 176 applicants",Full-time,https://www.linkedin.com/jobs/view/3729823530,"501-1,000 employees · IT Services and IT Consulting"
,,,https://www.linkedin.com/jobs/view/3728820515,
Tier 1 Support Technician,"TCP Software · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 468 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3707528067,"501-1,000 employees · Software Development"
Senior Data Engineer,"Gelato · Lahore, Punjab, Pakistan (Hybrid)  
1 week ago

 · 71 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3728806847,201-500 employees · Internet Marketplace Platforms
"Director, Trade & Working Capital Product Manager","Standard Chartered Bank · Karāchi, Sindh, Pakistan (On-site)  
1 week ago

 · 109 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3729543857,"10,001+ employees · Banking"
