Job Title,Job Info,Job Type,Job Link,employees
Sr. SDET Engineer,"Afiniti · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3631035048,"1,001-5,000 employees · Software Development"
Senior Data Engineer,"Gelato · Lahore, Punjab, Pakistan (Hybrid)  
1 week ago

 · 71 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3728806847,201-500 employees · Internet Marketplace Platforms
Lead Data Engineer,"Teradata · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
19 hours ago

 · 112 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712059465,"10,001+ employees · Software Development"
"Lead Software Engineer, gt.school (Remote) - $200,000/year USD","Crossover  · Peshawar, Khyber Pakhtunkhwa, Pakistan (Remote) Reposted  
1 week ago",Full-time · Director,https://www.linkedin.com/jobs/view/3723011973,"5,001-10,000 employees · IT Services and IT Consulting"
Management Trainee Program,"moveit · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729936457,11-50 employees
Senior Business Analyst,"CureMD · Lahore, Punjab, Pakistan Reposted  
1 week ago

 · 402 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3674814332,"1,001-5,000 employees · Software Development"
Technical Lead ML DevOps Engineer,"Motive · Islamabad, Islāmābād, Pakistan (Remote) Reposted  
1 week ago

 · 135 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3676519207,"1,001-5,000 employees · Software Development"
Account Executive,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 2,420 applicants",Full-time,https://www.linkedin.com/jobs/view/3596046507,"501-1,000 employees · IT Services and IT Consulting"
Senior SQA Engineer - Automation,"Dubizzle Labs · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 151 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3697606781,201-500 employees · IT Services and IT Consulting
Software Engineer,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan (On-site) Reposted  
8 hours ago

 · 108 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3726574868,"5,001-10,000 employees · IT Services and IT Consulting"
"Research Executive, Customer Success","NielsenIQ · Lahore, Punjab, Pakistan Reposted  
1 hour ago

 · 265 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3727697626,"10,001+ employees · Information Services"
Senior Software Engineer IV,"TCP Software · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 104 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3707521828,"501-1,000 employees · Software Development"
CONCEPTEUR FORMATION H/F,"Inetum · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 32 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3730481772,"10,001+ employees · IT Services and IT Consulting"
Sr. Business Intelligence Specialist,"S&P Global · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 200 applicants",Full-time,https://www.linkedin.com/jobs/view/3714541652,"10,001+ employees · Financial Services"
Executive Engineer,"Siemens · Lahore, Punjab, Pakistan (Hybrid) Reposted  
1 week ago

 · 1,393 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3706568286,"10,001+ employees · Automation Machinery Manufacturing"
Engineering Technician,"Syngenta · Karachi Division, Sindh, Pakistan (Hybrid) Reposted  
1 week ago

 · 394 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3724259794,"10,001+ employees · Farming"
Data Architect,"Lemon Tree Consulting Pakistan · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729291137,11-50 employees
Specialist FC Name Screening Assess,"Standard Chartered Bank · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3726717497,"10,001+ employees · Banking"
"Brand Manager, PK","Circles · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 605 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712307430,"501-1,000 employees · Software Development"
Senior Project Manager,"CureMD · Lahore, Punjab, Pakistan Reposted  
1 week ago

 · 148 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3726111376,"1,001-5,000 employees · Software Development"
Senior Software Engineer - Flutter,"Dubizzle Labs · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 346 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3697612197,201-500 employees · IT Services and IT Consulting
"Senior Developer, Trilogy (Remote) - $100,000/year USD","Crossover  · Karāchi, Sindh, Pakistan (Remote) Reposted  
1 day ago

 · 62 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3723016509,"5,001-10,000 employees · IT Services and IT Consulting"
Business Analyst (telecommunication),"Virtual Force Inc. · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729941966,201-500 employees
"Lead Software Engineer, Trilogy (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan (Remote) Reposted  
6 days ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3723015544,"5,001-10,000 employees · IT Services and IT Consulting"
Software Engineer - iOS,"Dubizzle Labs · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 247 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3697608619,201-500 employees · IT Services and IT Consulting
Senior Software Engineer,"Gelato · Lahore, Punjab, Pakistan (Hybrid)  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3728860818,201-500 employees · Internet Marketplace Platforms
Tier 1 Support Technician,"TCP Software · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 470 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3707528067,"501-1,000 employees · Software Development"
Quantitative Specialist - Investment Management,"S&P Global · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 180 applicants",Full-time,https://www.linkedin.com/jobs/view/3657310323,"10,001+ employees · Financial Services"
Junior Quality Associate,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 1,969 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3657054050,"5,001-10,000 employees · IT Services and IT Consulting"
Customer Experience Associate,"Cheezious Pakistan · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago

 · 827 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3729936796,"501-1,000 employees · Food and Beverage Services"
Cloud Technical Specialist,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
11 hours ago

 · 216 applicants",Full-time,https://www.linkedin.com/jobs/view/3707088816,"501-1,000 employees · IT Services and IT Consulting"
Project Manager,"CureMD · Lahore, Punjab, Pakistan Reposted  
1 week ago

 · 438 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3712327676,"1,001-5,000 employees · Software Development"
"Artificial Intelligence Engineer, Trilogy (Remote) - $200,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan (Remote) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3723016589,"5,001-10,000 employees · IT Services and IT Consulting"
Digital Marketing Specialist,"Circles · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 834 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712304365,"501-1,000 employees · Software Development"
UI/UX Designer,"Dubizzle Labs · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 1,034 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3697612115,201-500 employees · IT Services and IT Consulting
Business Development Officer,"People (Professional Employers Pvt Ltd) · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729936598,"5,001-10,000 employees"
Front-End Engineer,"Turing · Pakistan (Remote) Reposted  
1 week ago

 · 94 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3727540146,"1,001-5,000 employees · IT Services and IT Consulting"
Data Anotator - English,"EffiTALENTS · Pakistan (Remote)  
1 week ago",Full-time · Entry level,https://www.linkedin.com/jobs/view/3728856063,11-50 employees · Human Resources Services
"Financial Planning & Analysis Manager, MENAP","Mondelēz International · Karāchi, Sindh, Pakistan Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3724890077,"10,001+ employees · Food and Beverage Manufacturing"
FP&A Manager,"Ontex · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 458 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712062114,"5,001-10,000 employees · Consumer Goods"
Ingénieur Système Expert Windows H/F,"Inetum · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 862 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3085639901,"10,001+ employees · IT Services and IT Consulting"
Remote Professional - Business Expansion,"Optimus · Islamabad, Islāmābād, Pakistan (Hybrid)  
1 week ago

 · 51 applicants",Full-time,https://www.linkedin.com/jobs/view/3680098357,1-10 employees
Service Engineer (Substation Automation and SCMS),"Siemens · Karāchi, Sindh, Pakistan (Hybrid) Reposted  
1 week ago

 · 521 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3706566315,"10,001+ employees · Automation Machinery Manufacturing"
Lead Technical Support Engineer,"Motive · Pakistan (Remote) Reposted  
1 week ago

 · 293 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3730489599,"1,001-5,000 employees · Software Development"
HR Site Lead (Jamshoro),"Haleon · Jamshoro, Sindh, Pakistan (On-site) Reposted  
1 week ago

 · 628 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3708206982,"10,001+ employees · Consumer Services"
Territory Manager - Peshawar,"Reckitt · Peshawar, Khyber Pakhtunkhwa, Pakistan (Hybrid) Reposted  
2 days ago

 · 693 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3714804519,"10,001+ employees · Manufacturing"
Listing Coordinator,"Zameen.com · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time · Entry level,https://www.linkedin.com/jobs/view/3728809989,"5,001-10,000 employees · Real Estate"
Admissions Officer,"AA Advisers UK · Lahore, Punjab, Pakistan (On-site)  
1 week ago

 · 42 applicants",Full-time,https://www.linkedin.com/jobs/view/3729936596,11-50 employees
Service Delivery Manager-P2P,"GSK · Karāchi, Sindh, Pakistan (On-site)  
1 week ago

 · 134 applicants",Full-time,https://www.linkedin.com/jobs/view/3729920958,"10,001+ employees · Pharmaceutical Manufacturing"
Red Bull Student Marketeer - Lahore,"Red Bull · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 1,319 applicants",Part-time · Internship,https://www.linkedin.com/jobs/view/3691577746,"10,001+ employees · Food and Beverage Services"
Senior Full Stack Engineer,"Afiniti · Peshawar, Khyber Pakhtunkhwa, Pakistan (On-site) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3630755338,"1,001-5,000 employees · Software Development"
"Lead Software Engineer, Trilogy (Remote) - $100,000/year USD","Crossover  · Peshawar, Khyber Pakhtunkhwa, Pakistan (Remote) Reposted  
1 day ago

 · 38 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3723013969,"5,001-10,000 employees · IT Services and IT Consulting"
Retention Specialist,"TCP Software · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 441 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3707524737,"501-1,000 employees · Software Development"
Senior SQA Engineer,"Dubizzle Labs · Lahore, Punjab, Pakistan (On-site) Reposted  
1 week ago

 · 495 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3697609558,201-500 employees · IT Services and IT Consulting
Assistant Accountant,"ACCA Careers · Lahore, Punjab, Pakistan (Hybrid) Reposted  
5 days ago

 · 396 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3728891374,51-200 employees · Accounting
Software Architect Lead Developer,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
11 hours ago

 · 168 applicants",Full-time,https://www.linkedin.com/jobs/view/3679798856,"501-1,000 employees · IT Services and IT Consulting"
Billings Operations Specialist,"Circles · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 week ago

 · 560 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712098853,"501-1,000 employees · Software Development"
Full-Stack Developer,"Turing · Pakistan (Remote) Reposted  
1 week ago

 · 31 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3727540226,"1,001-5,000 employees · IT Services and IT Consulting"
Senior Web Developer,"Lingopal · Pakistan (Remote)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3730745970,11-50 employees · Software Development
Service Delivery Manager-O2C,"GSK · Karāchi, Sindh, Pakistan (On-site)  
1 week ago

 · 114 applicants",Full-time,https://www.linkedin.com/jobs/view/3729923594,"10,001+ employees · Pharmaceutical Manufacturing"
US Trucking Shipping Coordinators,"Fare ways logistics  · Lahore District, Punjab, Pakistan (On-site)  
1 week ago

 · 17 applicants",Full-time,https://www.linkedin.com/jobs/view/3729237326,Faisal Raza is hiring for this job
Field Sales Manager,"Zameen.com · Karachi Division, Sindh, Pakistan (On-site)  
1 week ago

 · 162 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3729201098,"5,001-10,000 employees · Real Estate"
Accounting Manager,"Ontex · Karāchi, Sindh, Pakistan (On-site) Reposted  
1 week ago",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3712056553,"5,001-10,000 employees · Consumer Goods"
Website Designer - UI/UX - Figma,"ConversionWise · Lahore, Punjab, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728833886,11-50 employees
Data Lake Migration Expert to AWS & Python Expert,"Chiro Sync · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728842838,1-10 employees
Dotnet Developer,"TEXT · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729944678,51-200 employees
Cyber Security Consultant,"Krystosoft · Karāchi, Sindh, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3729938774,51-200 employees
Business Development Manager,"ConnectX · Islamabad, Islāmābād, Pakistan (On-site)  
1 week ago",Full-time,https://www.linkedin.com/jobs/view/3728851789,1-10 employees
