Job Title,Job Info,Job Type,Job Link,employees
Valuation Manager,"Savills Middle East · Karāchi, Sindh, Pakistan  
3 days ago

 · 9 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3739754884,201-500 employees · Real Estate
Power Apps Developer,"Tekvaly · Pakistan  
4 days ago

 · 153 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3739370255,11-50 employees · IT Services and IT Consulting
,,,https://www.linkedin.com/jobs/view/3739723098,
,,,https://www.linkedin.com/jobs/view/3739720144,
,,,https://www.linkedin.com/jobs/view/3739716559,
,,,https://www.linkedin.com/jobs/view/3739719376,
Senior Data DevSecOps Manager,"Systems Limited · Punjab, Pakistan  
4 days ago

 · 23 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3740627605,"5,001-10,000 employees · IT Services and IT Consulting"
Amazon Brand Analyst,"Posh Peanut®️ · Lahore, Punjab, Pakistan  
4 days ago

 · 124 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3740388702,51-200 employees · Retail Apparel and Fashion
Senior Executive Procure to Pay,"Telenor · Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 · 388 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3703012627,"10,001+ employees · Telecommunications"
Chinese Speaker,"New Era Group · Pakistan  
3 days ago","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3739719459,51-200 employees
Human Resource Intern,"O3 Interfaces · Islamabad, Islāmābād, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739758331,51-200 employees
Tactical Buyer KBF,"Nestlé · Kabirwala, Punjab, Pakistan Reposted  
4 days ago

 · 173 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737902533,"10,001+ employees · Food and Beverage Services"
"Assistant, MEAL","International Medical Corps · Islamabad, Islāmābād, Pakistan  
4 days ago

 · 123 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3740682296,"5,001-10,000 employees · Non-profit Organizations"
Senior Data Scientist,"Amnet Global · Islamabad, Islāmābād, Pakistan  
4 days ago

 · 73 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3731638153,11-50 employees
Amazon Listing Optimization Specialist,"Posh Peanut®️ · Lahore, Punjab, Pakistan  
4 days ago

 · 140 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3740389518,51-200 employees · Retail Apparel and Fashion
Project Coordinator,"CadreSpace · Lahore, Punjab, Pakistan  
4 days ago

 · 287 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3739084229,"501-1,000 employees · IT Services and IT Consulting"
DevOps Engineer,"W4 Marketing meets IT · Pakistan  
4 days ago

 · 127 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3740188318,51-200 employees · IT Services and IT Consulting
Senior Lead Generation Specialist,"ONE Technology Services, USA · Karāchi, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739759334,11-50 employees
ServiceNow Developer,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan Reposted  
3 days ago

 · 179 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3691659280,"501-1,000 employees · IT Services and IT Consulting"
Senior Power Platform Consultant / Solution Architect,"Systems Limited · Punjab, Pakistan  
4 days ago

 · 61 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3740624917,"5,001-10,000 employees · IT Services and IT Consulting"
Full Stack Engineer,"Ieko Media LLC - VR AR AI dev, PMS Dev, Commercial Media Solutions · Pakistan  
4 days ago

 · 244 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3735522463,11-50 employees
Digital Marketing Executive,"MicroAgility Services (Pvt) Ltd. · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737371641,51-200 employees
Oracle Fusion HCM(Technical),"Lucidspire · Karāchi, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735574657,11-50 employees
Angular Developer,"EvolversTech · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739753189,11-50 employees
Accounts Executive (Receivables),"Raaziq International PVT LTD · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739726818,"1,001-5,000 employees"
Kmart Warringah Mall- Team Member Opportunity,"Kmart Australia Limited · Mall Nau, Baluchistan, Pakistan Reposted  
3 days ago

 · 183 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3685872157,"10,001+ employees · Retail"
Microsoft Dynamics CRM and Power Apps Developer,"Melior ITS · Islamabad, Islāmābād, Pakistan  
4 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739084335,11-50 employees
Content Creator,"Apparel Manufacturers · Karāchi, Sindh, Pakistan  
3 days ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3739745606,See how you compare to 80 applicants. Reactivate Premium
Receptionist,"ABN Overseas Education · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739752264,51-200 employees
Chief Marketing Officer,"Grand Gangsta City · Karachi Division, Sindh, Pakistan Reposted  
4 days ago

 · 208 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737362122,11-50 employees
Processing Office and Student Counselor,"Global Aspirations · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740709329,11-50 employees
Associate Project Sales,"Zameen.com · Lahore District, Punjab, Pakistan  
3 days ago

 · 16 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739758319,"5,001-10,000 employees"
Executive Accounts Payable (Multan & Karachi),"PTCL.Official · Multan, Punjab, Pakistan  
4 days ago

 · 646 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3740620990,"10,001+ employees · Telecommunications"
Mern Stack Developer,"HR Ways - Hiring Tech Talent · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739748577,11-50 employees
Manager Shopify,"Gaditek · Karāchi, Sindh, Pakistan  
4 days ago

 · 21 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3739347059,"501-1,000 employees · IT Services and IT Consulting"
Head of Sales and Business Development,"BGMC - Bilal Consultancy Limited · Lahore, Punjab, Pakistan  
3 days ago

 · 31 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735570393,11-50 employees
CISCO Security Support Engineer (Tier-1),"Foreesupport · Islamabad, Islāmābād, Pakistan  
3 days ago

 · 25 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3739759327,"S Hidayat Waris, SI (M) is hiring for this job"
WordPress/PHP (Back-end) Software Engineer,"AmentoTech PVT LTD · Lahore, Punjab, Pakistan  
3 days ago

 · 15 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739754020,Aamir Shahzad is hiring for this job
Donor Relations Specialist,"Aabshar · Lahore, Punjab, Pakistan  
4 days ago

 · 21 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739714249,11-50 employees
Telesales Officer,"Naseeb Online Services (Pvt)Ltd - ROZEE.PK · Faisalabad, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739720319,51-200 employees
Software Engineer (.Net/React Js),"Melior ITS · Islamabad, Islāmābād, Pakistan  
4 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739074036,11-50 employees
Sales Executive,"Assistematic · Karāchi, Sindh, Pakistan  
4 days ago

 · 195 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739384154,11-50 employees
Sales Manager,"Eighteen · Islāmābād, Pakistan  
3 days ago

 · 51 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739760025,51-200 employees
Business Development Executive,"MicroAgility Services (Pvt) Ltd. · Islamabad, Islāmābād, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739716809,51-200 employees
