Job Title,Job Info,Job Type,Job Link,employees
,,,https://www.linkedin.com/jobs/view/3734070717,
Sales And Marketing Representative,"EFU life assurance  · Hyderabad District, Sindh, Pakistan  
1 week ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3736512017,See how you compare to 27 applicants. Reactivate Premium
Project Manager II,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan Reposted  
5 days ago

 · 187 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3731754375,"501-1,000 employees · IT Services and IT Consulting"
"AI-Augmented Software Developer, Skyvera (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan Reposted  
1 week ago","Remote

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3727372136,"5,001-10,000 employees · IT Services and IT Consulting"
Intern,"The Deftcrew · Pakistan  
1 week ago

 · 51 applicants","Remote

 
Internship",https://www.linkedin.com/jobs/view/3731663027,1-10 employees
Officer Retail Sales,"Ufone 4G · Kohāt, Khyber Pakhtunkhwa, Pakistan  
1 week ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735949349,"1,001-5,000 employees · Telecommunications"
Associate Project Sales,"Zameen.com · Lahore, Punjab, Pakistan  
1 week ago","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3734593893,"5,001-10,000 employees · Real Estate"
Software Engineer,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan Reposted  
6 days ago

 · 100 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3730503585,"5,001-10,000 employees · IT Services and IT Consulting"
CDU MPBN Integration Engineer,"Ericsson · Istanbul, Istanbul, Turkey Reposted  
2 days ago

 · 18 applicants",Full-time,https://www.linkedin.com/jobs/view/3730584395,"10,001+ employees · IT Services and IT Consulting"
Senior Ruby On Rails Engineer (ROR),"Arbisoft · Lahore, Punjab, Pakistan Reposted  
1 week ago","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3731292627,"501-1,000 employees · Software Development"
,,,https://www.linkedin.com/jobs/view/3735018306,
Data Scientist,"OIRRC · Islamabad, Islāmābād, Pakistan  
1 week ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3731014706,11-50 employees
IT Project Manager,"S&P Global · Islamabad, Islāmābād, Pakistan Reposted  
1 week ago

 · 186 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736407961,"10,001+ employees · Financial Services"
Data Processing and Communication Specialist,"Stewart Pakistan Private Limited · Lahore, Punjab, Pakistan  
1 week ago","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3734598400,"501-1,000 employees · IT Services and IT Consulting"
Trade Finance Professionals,"Euro Exim Bank · Pakistan  
1 week ago","Remote

 
Part-time

 
Executive",https://www.linkedin.com/jobs/view/3735928173,51-200 employees · International Trade and Development
Assistant HR Services Manager,"BAT · Islamabad, Islāmābād, Pakistan Reposted  
1 week ago

 · 1,579 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3720206722,"10,001+ employees · Tobacco Manufacturing"
Associate Business Analyst,"CureMD · Lahore, Punjab, Pakistan Reposted  
3 hours ago

 · 1,669 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3542709442,"1,001-5,000 employees · Software Development"
Internet of Things Analyst,"Abstron Pvt Ltd · Lahore, Punjab, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735023592,11-50 employees
Executive Revenue & Collection Bhakkar,"PTCL.Official · Bhakkar, Punjab, Pakistan  
1 week ago","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3735980014,"10,001+ employees · Telecommunications"
