Job Title,Job Info,Job Type,Job Link,employees
,,,https://www.linkedin.com/jobs/view/3734009882,
Azure Backend Developer,"Zones IT Solutions · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
4 days ago

 · 379 applicants",Full-time,https://www.linkedin.com/jobs/view/3544713501,"501-1,000 employees · IT Services and IT Consulting"
"AI-Augmented Software Developer, Skyvera (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan (Remote) Reposted  
1 day ago

 · 49 applicants",Full-time · Director,https://www.linkedin.com/jobs/view/3727372136,"5,001-10,000 employees · IT Services and IT Consulting"
Senior Software Development Engineer in Test - Data Analytics,"S&P Global · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
1 day ago

 · 111 applicants",Full-time,https://www.linkedin.com/jobs/view/3660753437,"10,001+ employees · Financial Services"
Expression of Interest - Graduate Associate Program,"BAT · Lahore, Punjab, Pakistan Reposted  
5 days ago

 · 740 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3721000424,"10,001+ employees · Tobacco Manufacturing"
BI Engineer/Looker Dashboard Developer,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 72 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3733472963,"1,001-5,000 employees · IT Services and IT Consulting"
Talent Outreach/Acquisition Specialist,"TechSea · Lahore, Punjab, Pakistan (On-site)  
5 days ago

 · 184 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3733349254,11-50 employees · Outsourcing and Offshoring Consulting
Consultant for Developing a Model for the Economic Rehabilitation of Survivors & Women in Distress - Islamabad,"UN Women · Islamabad, Islāmābād, Pakistan (On-site) Reposted  
13 hours ago

 · 212 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3734897936,"1,001-5,000 employees · International Affairs"
Senior Machine Learning (ML) Engineer,"Motive · Pakistan (Remote) Reposted  
5 days ago

 · 158 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3721004185,"1,001-5,000 employees · Software Development"
Content Manager,"Gaditek · Karāchi, Sindh, Pakistan (On-site)  
5 days ago

 · 212 applicants",Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3733345234,"501-1,000 employees · IT Services and IT Consulting"
Data Analyst,"Turing · Pakistan (Remote) Reposted  
5 days ago

 · 452 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3731609187,"1,001-5,000 employees · IT Services and IT Consulting"
Full Stack Developer,"Voyager Global Mobility · Lahore District, Punjab, Pakistan (On-site)  
5 days ago

 · 75 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3734882877,51-200 employees · Strategic Management Services
Business Intelligence Data Engineer,"Khaadi Corporation · Karāchi, Sindh, Pakistan (On-site)  
5 days ago

 · 330 applicants",Full-time · Associate,https://www.linkedin.com/jobs/view/3729393406,"501-1,000 employees · Retail"
