Job Title,Job Info,Job Type,Job Link,employees
Dean and Head of Department of Psychology/Professor,"NUR International University, Lahore · Lahore, Punjab, Pakistan  
3 days ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740044793,201-500 employees
Senior iOS Developer,"Beyond Apps Group  · Lahore Division, Punjab, Pakistan  
3 days ago

 · 50 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736222647,11-50 employees
Sales Executive,"Progency - The Property Agency · Islamabad, Islāmābād, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736398009,11-50 employees
Educational Counselor,"Study Zone Consultants (Pvt.) Ltd. · Islāmābād, Pakistan Reposted  
3 days ago

 · 122 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735516960,11-50 employees
Power BI Intern,"Integral BI · Faisalabad, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740011128,1-10 employees
Computer Vision Engineer,"Lingopal · Pakistan  
3 days ago

 · 359 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3741093843,11-50 employees · Software Development
HR Site Lead (Jamshoro),"Haleon · Jamshoro, Sindh, Pakistan Reposted  
3 days ago

 · 108 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3741094011,"10,001+ employees · Consumer Services"
Data and Analytics Officer,"UNDP Careers · Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 · 344 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3741086774,"10,001+ employees · International Affairs"
CRM Consultant,"AlphaBOLD · Lahore, Punjab, Pakistan  
3 days ago

 · 30 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736227446,51-200 employees · IT Services and IT Consulting
Technical Lead - Python,"Talent500 · Lahore, Punjab, Pakistan  
3 days ago

 · 14 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3741058698,"51-200 employees · Technology, Information and Internet"
Data Engineer,"wisemani innovations · Islamabad, Islāmābād, Pakistan  
3 days ago

 · 13 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740023026,khurram imtiaz is hiring for this job
Project Manager,"Dubizzle Labs · Lahore, Punjab, Pakistan Reposted  
2 days ago

 · 72 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3738373968,201-500 employees · IT Services and IT Consulting
"Senior AI Engineer, Trilogy (Remote) - $200,000/year USD","Crossover  · Rawalpindi, Punjab, Pakistan Reposted  
1 day ago

 · 15 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735614016,"5,001-10,000 employees · IT Services and IT Consulting"
Senior Software Quality Assurance (Test Automation) - Pakistan,"Bayut.com · Karāchi, Sindh, Pakistan Reposted  
3 days ago

 · 354 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3607485641,201-500 employees · Real Estate
FGWH Shift Lead,"PepsiCo · Punjab, Pakistan  
2 days ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3741081807,"10,001+ employees · Food and Beverage Services"
Territory Manager - Muzaffargarh,"UPL · Punjab, Pakistan  
3 days ago

 · 73 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3740014740,"10,001+ employees · Farming"
Data Science Engineer (Computer Vision),"Human Focus Technologies · Islamabad, Islāmābād, Pakistan  
2 days ago

 · 198 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740030523,51-200 employees
