Job Title,Job Info,Job Type,Job Link,employees
Sales Account Executive (SaaS),"Torque360 · Lahore, Punjab, Pakistan  
1 month ago","On-site

 
Contract",https://www.linkedin.com/jobs/view/3747466555,11-50 employees
Business Central Specialist,"Melior ITS · Islamabad, Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747435649,11-50 employees
Google Ads and Data Analytics Specialist,"TakeOrders · Islamabad, Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746226258,1-10 employees
Data Science & AI Engineer,"Danat Forward Productions · Karāchi, Sindh, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747407452,51-200 employees
Junior QA Analyst,"Contour Software · Islamabad, Punjab, Pakistan  
1 month ago","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3743075915,"1,001-5,000 employees · IT Services and IT Consulting"
Quality Assurance Intern,"aSimplify  · Rawalpindi, Punjab, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746239631,11-50 employees
Trainee Firmware Developer,"DeepChain AI&IT Technologies · Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747420924,11-50 employees
Figma Designer,"Superorder (formerly Forward Kitchens) · Pakistan  
1 month ago

 · 986 applicants","Remote

 
Contract",https://www.linkedin.com/jobs/view/3749585592,51-200 employees
Faculty for Computer Science Department,"University of Bolton Islamabad · Islamabad, Islāmābād, Pakistan  
1 month ago

 · 17 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747792760,"10,001+ employees"
Business Development Executive,"BerryBoost INC. · Lahore, Punjab, Pakistan Reposted  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745357020,11-50 employees
,,,https://www.linkedin.com/jobs/view/3747427662,
