Job Title,Job Info,Job Type,Job Link,employees
Lead AI/ML Engineer,"NorthBay - Pakistan · Islāmābād, Pakistan  
13 hours ago

 · 47 applicants","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3745399163,201-500 employees · IT Services and IT Consulting
Senior Machine Learning Engineer,"IDWise · Pakistan  
21 hours ago

 · 109 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3745306172,11-50 employees
Executive Sales Assistant,"Nayatel · Peshawar, Khyber Pakhtunkhwa, Pakistan  
22 hours ago

 · 78 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745300752,"1,001-5,000 employees"
Sales Account Executive,"KeepLoading · Islāmābād, Pakistan  
10 hours ago

 · 20 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746743148,11-50 employees
Data Processing Associate,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan  
20 hours ago

 · 37 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3742291528,"5,001-10,000 employees · IT Services and IT Consulting"
Product Manager Integration,"Zindigi · Islamabad, Islāmābād, Pakistan  
18 hours ago

 · 119 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745329186,201-500 employees
"Senior Artificial Intelligence Engineer - LLMs, NLP, ML","NexaQuanta · Lahore, Punjab, Pakistan  
23 hours ago

 · 50 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747322926,1-10 employees
Design and Marketing Executive,"Thokmandee.com · Pakistan  
13 hours ago

 · 105 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3745386966,11-50 employees
Outreach Specialist,"Jumpfactor Marketing · Pakistan  
12 hours ago

 · 91 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3745507782,51-200 employees
Business Development Manager,"Future Matrix · Karachi Division, Sindh, Pakistan Reposted  
12 hours ago

 · 30 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742089259,1-10 employees
Research Assistant,"Contently · Pakistan  
6 hours ago

 · 39 applicants","Remote

 
Part-time",https://www.linkedin.com/jobs/view/3745578082,Rania Haris is hiring for this job
Finance Executive,"Edge · Islamabad, Islāmābād, Pakistan  
11 hours ago

 · 141 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3745515858,"501-1,000 employees"
Software Solutions Architect,"Consforc · Lahore, Punjab, Pakistan  
7 hours ago

 · 9 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3748267573,11-50 employees
High Tickets Sales Executive (Digital Services),"Reality Cheque · Pakistan  
16 hours ago

 · 66 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3745351593,1-10 employees
Backup Administrator,"ICT Integrators · Islamabad, Islāmābād, Pakistan  
17 hours ago

 · 38 applicants","On-site

 
Temporary",https://www.linkedin.com/jobs/view/3745343403,51-200 employees
Technical Sales Engineer,"Safeway Renewable Energy (Pvt) Ltd. · Islāmābād, Pakistan  
21 hours ago

 · 88 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745305116,51-200 employees
"Digital Marketing Specialist-Remote, Dubai Company","Kozma & Kozma · Karachi Division, Sindh, Pakistan  
22 hours ago

 · 595 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3745304209,51-200 employees
Head of Marketing,"Bookme.pk · Lahore, Punjab, Pakistan  
10 hours ago

 · 85 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745537347,51-200 employees
Media Buyer,"Aircool Marketing · Pakistan  
1 day ago

 · 190 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3747316623,1-10 employees
Senior Sales Executive - Energy Consultants,"Intersoft · Lahore, Punjab, Pakistan  
19 hours ago

 · 31 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745317487,51-200 employees
International Sales Specialist,"The Digi Tech Resource Group, LLC. · Lahore, Punjab, Pakistan  
10 hours ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745533471,51-200 employees
DevOps Engineer (3-Month Contract),"Senew Tech · Lahore District, Punjab, Pakistan  
22 hours ago

 · 91 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745199793,"501-1,000 employees"
Program Assistant,"Jhpiego · Islamabad, Islāmābād, Pakistan  
14 hours ago

 · 74 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3745378089,"1,001-5,000 employees · Non-profit Organizations"
MEAN/MERN Stack Developer,"Leed | Pakistan · Islamabad, Islāmābād, Pakistan  
16 hours ago

 · 64 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745344380,51-200 employees
Senior Digital Marketing and Sales Specialist,"Beyond Apps Group  · Lahore Division, Punjab, Pakistan  
22 hours ago

 · 49 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742284082,11-50 employees
Software Quality Assurance Manager,"Nayatel · Islamabad, Islāmābād, Pakistan  
16 hours ago

 · 53 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745304574,"1,001-5,000 employees"
Lead Python (Django) Engineer,"NorthBay - Pakistan · Pakistan  
18 hours ago

 · 83 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3747371564,201-500 employees · IT Services and IT Consulting
Senior Sales Executive - Energy Consultants,"Intersoft · Lahore, Punjab, Pakistan  
19 hours ago

 · 22 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745317458,51-200 employees
Corporate Partnerships Manager,"Bookme.pk · Lahore, Punjab, Pakistan  
21 hours ago

 · 137 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745307115,51-200 employees
Data Processing Associate,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan Reposted  
20 hours ago

 · 1,486 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3605634351,"5,001-10,000 employees · IT Services and IT Consulting"
Account Manager,"Sehat Network · Lahore, Punjab, Pakistan  
14 hours ago

 · 138 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745379108,"5,001-10,000 employees"
Shopify Developer,"Westlanelinens UK LTD · Karāchi, Sindh, Pakistan  
16 hours ago

 · 19 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745300886,11-50 employees
Assistant Manager Human Resources,"JoChaho · Lahore, Punjab, Pakistan  
22 hours ago

 · 323 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745302062,11-50 employees
Customer Sales Representative,"Wavetech Infomatics · Lahore, Punjab, Pakistan  
6 hours ago

 · 14 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745589776,11-50 employees
Instructional Designer/Digital Content Producer,"HALO INFORMATICS PVT LTD · Lahore, Punjab, Pakistan  
13 hours ago

 · 17 applicants","On-site

 
Internship",https://www.linkedin.com/jobs/view/3745501395,51-200 employees
Junior Quality Associate,"GfK - An NIQ Company · Karachi Division, Sindh, Pakistan Reposted  
2 hours ago

 · 2,257 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3657054050,"5,001-10,000 employees · IT Services and IT Consulting"
Lead Unity Game Developer,"Cashs · Pakistan  
20 hours ago

 · 75 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3744821444,Akash Khan is hiring for this job
Junior International Sales Executive,"Massive Dynamics PK · Karachi Division, Sindh, Pakistan  
19 hours ago

 · 9 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745311262,See how you compare to 9 applicants. Reactivate Premium
Team Lead & Senior Magento 2-Laravel Developer,"Naheed.pk · Karāchi, Sindh, Pakistan  
17 hours ago

 · 23 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745300556,201-500 employees
Video Editor (Youtube),"Senew Tech · Lahore District, Punjab, Pakistan  
22 hours ago

 · 114 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745302229,"501-1,000 employees"
Unity Developer,"App Dev Zone PK · Lahore, Punjab, Pakistan  
1 day ago

 · 21 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744850211,11-50 employees
Process Improvement Engineer / Lean Certified,"Straumann - Digital Planning Services (Pvt.) Ltd. · Lahore, Punjab, Pakistan  
14 hours ago

 · 27 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3747647068,201-500 employees · Medical Practices
Customer Service Representative,"Ostruce · Lahore, Punjab, Pakistan Reposted  
18 hours ago

 · 129 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3730169877,11-50 employees
Creative Writer - Onsite,"ABTACH LTD · Karāchi, Sindh, Pakistan  
22 hours ago

 · 77 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745300643,"1,001-5,000 employees"
Customer Support Representative,"Kingsmen Telco Services · Rawalpindi, Punjab, Pakistan  
13 hours ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744097475,Rafi Malik is hiring for this job
Business Analyst I,"S&P Global · Islamabad, Islāmābād, Pakistan Reposted  
19 hours ago

 · 1,262 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3598037951,"10,001+ employees · Financial Services"
Expression of Interest - Market Planning Executive,"BAT · Lahore, Punjab, Pakistan Reposted  
19 hours ago

 · 394 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3680468112,"10,001+ employees · Tobacco Manufacturing"
