Job Link,Job Desception,Company Info
https://www.linkedin.com/jobs/view/3734009882,,
https://www.linkedin.com/jobs/view/3544713501,"About the job
            

 
DescriptionPosition at ZonesAbout Zones Zones is a Global Solution Provider of end-to-end IT solutions with an unmatched supply chain. Positioned to be the IT partner you need, Zones, a Minority Business Enterprise (MBE) in business for over 35 years, specializes in Digital Workplace, Cloud & Data Center, Networking, Security, and Managed/Professional/Staffing services. Operating in more than 120 countries, leveraging a robust portfolio, and utilizing the highest certification levels from key partners, including Microsoft, Apple, Cisco, Lenovo, Adobe, and more, Zones has mastered the science of building digital infrastructures that change the way business does business ensuring whatever they need, they can Consider IT Done. Follow Zones, LLC on Twitter @Zones, and LinkedIn and Facebook.Position OverviewWe are seeking a talented and experienced Backend Developer (.NET framework) with at least 5 years of experience to join our team. The ideal candidate will be responsible for developing, testing, and deploying web applications on Azure cloud platform using .NET framework. You should have a strong understanding of .Net Framework and its core principles and should be able to work independently and in a team environment.Key Responsibilities  Develop, test and deploy web applications on Azure cloud platform using .NET framework Collaborate with other team members and stakeholders to design and implement new features Develop reusable code and libraries for future use Identify and resolve performance and scalability issues Participate in code reviews and maintain code quality standards Develop and maintain Azure cloud infrastructure using Azure DevOps Implement continuous integration and delivery pipelines using Azure DevOps Stay up-to-date with new technologies and frameworks related to Azure and .NET Ensure delivered solutions meet/perform to technical and functional/non-functional requirements Troubleshoot and resolve software bugs, data, and system configuration issues
We are seeking candidates with the following experience and skills  Minimum 5 years of experience in .NET development Strong proficiency in .NET, C#, SQL, Asp.Net and HTML/CSS/JavaScript Experience with Azure DevOps, Azure Functions, Azure SQL, Azure Service Bus, LogicApps and Azure App Services Experience with RESTful APIs, Git, and Agile methodologies Ability to write clean, maintainable, and scalable code Excellent problem-solving and debugging skills Strong communication and collaboration skills Strong foundation in object-oriented design (OOD), design patterns, data structures, algorithm design, problem solving, and DevOps skills Knowledge of build & deploy pipelines using CI/CD tools for application deployment preferred Background and style that elicits respect in the organization through style of engagement, technical depth, customer service, and results
Preferred Qualifications  Experience with containerization using Docker and Kubernetes Knowledge of Azure Machine Learning and Cognitive Services Experience with .NET Core Experience with Azure Cloud Infrastructure Services
Zones offers a comprehensive Benefits packageOur employees enjoy a variety of comprehensive benefits, including health Insurance coverage for parents, spouse & children, life insurance, Gratuity, and EOBI. We maintain our unequivocal commitment to and support of equal employment opportunity for all individuals, free from discrimination based on race, color, ethnicity, religion, national origin, citizenship, marital status, gender, sexual orientation, age, disability, genetic information, or any other basis protected by under the law. At Zones, work is more than a job – it's an exciting career immersed in an inventive, collaborative culture.At Zones, work is more than a job –with an exciting career with a global team who are client-centric, has a passion for tech, and embrace change and lifelong learning in a collab culture. If you're interested in working on the cutting edge of IT innovation, sales, engineering, operations, administration, and more, Zones is the place for you!","IT Services and IT Consulting
            
              501-1,000 employees
            

              450 on LinkedIn"
https://www.linkedin.com/jobs/view/3727372136,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Skyvera. Have you got what it takes?In the rapidly evolving telecommunications industry, businesses grapple with ever-increasing challenges, from complex operations to personalization of sales and customer success strategies. The need to streamline processes, enhance efficiency, and offer unparalleled customer experiences has never been more urgent.Skyvera is at the forefront of redefining the telecommunications industry through cloud-native solutions. We're taking it a step further by integrating generative AI to revolutionize our sales, customer success, professional services, and operations. Our vision doesn't merely touch upon improving existing structures. Instead, it emphasizes constructing AI-driven frameworks that transform our business's very core, ensuring we stay efficient and innovative.By developing AI-driven solutions, you will redefine our operations, lead the way in innovative customer experiences, and set the pace for Skyvera's next growth phase. You will shape our AI-centric future and position Skyvera as a trailblazer in the telecommunications industry.So, if you're excited about driving change, forging paths in uncharted AI terrains, and contributing meaningfully to a team determined to revolutionize the telecommunications landscape, apply now!What You Will Be Doing Proposing and conducting AI-driven experiments to enhance our sales, customer success, professional services, and operationsCreating best practice playbooks and guides that ensure our teams harness the power of generative AI effectivelyDeveloping and launching AI-powered solutions and products that redefine the way we do business
What You Won’t Be Doing Engaging in AI tasks that don't align with clear business objectivesGetting sidetracked by pursuits without tangible business outcomesSticking to outdated tech stacks that hinder innovation
AI-Augmented Software Developer Key Responsibilities Staying ahead of the AI curve by adopting, testing, and integrating the latest technologies to maximize our business value
Basic Requirements At least 3 years as a primary technical contributor in a team or software productHands-on experience leveraging generative AI for business operations or for a product you've developed or enhanced
About SkyveraSkyvera maintains your legacy, on-premise software, while reimagining its cloud-native future.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-5125-PK-Northern-AIAugmentedSof.001","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn"
https://www.linkedin.com/jobs/view/3660753437,"About the job
            

 
The Role: Senior Software Development Engineer in TestThe TeamThe Quality Engineering team works in partnership with other Technology Functions and the Business to ensure quality delivery of our products. The team works in an Agile environment and is located globally. The team is independent in driving all decisions and is responsible for continuously improving customer experience, revenue growth and operations enablement through quick turn-around of development of our products with high quality.The ImpactAs a SDE in Test, you will make a key contribution in building solutions to test applications across Web/Windows/Mobile/API/Services/Mobile platforms and framing efficient data comparison methods. Your challenge will be reducing the “time to market” for products without compromising quality, by using automation and innovation. You will use a wide range of technologies and have the opportunity to interact with different internal teams.What’s In It For You Working with a team of highly skilled, ambitious and result-oriented professionals.Using a wide range of cutting-edge technology to innovate while testing.An ever-challenging environment to hone your existing skills in Automation, performance, service layer testing, SQL scripting etc.A great opportunity to think and execute like a developer while performing the role of QA.Being a part of an organization which values ‘Culture of Urgency’ and ‘Shift Left’ approaches.A plenty of skill building, knowledge sharing, and innovation opportunities.Building a fulfilling career with a global financial technology company.
Responsibilities Design and develop automation/performance solutions that meet organization standards and build reliable, reusable and maintainable automated regression suites & test harnessesUse tools and frameworks to build automation/performance scripts with quality code to simplify testing scenariosDesign and develop test plans, test cases based upon functional and design specifications, execute test cases and analyze and report test results to the teamsWork in partnership with the development teams to deliver business functionality on time with required quality that meets the acceptance criteriaReviews and approves the work of project team members in the writing of scripts, expected results, test results and defect descriptions. Ensures standard methodologies are followed and testing activities stay on schedule.Participate actively in functional, system and regression testing activitiesGather quality assurance data and metrics to provide insights and conclusionsEstimate and perform risk analysis for quality delivery
What We’re Looking ForMust Have:  4+ Years of experience in software testing or development with deep understanding of testing, coding and debugging proceduresData Analytics testing exposureGood command on writing SQL Queries (PostgreSQL tool)Exposure of Behavior Driven Development (BDD) practices and experience in Agile methodology is highly desirable.Experience in performance testing tools like HP LoadRunner/Performance Center/StormRunner, JMeter.Strong communication skills and ability to produce clear, concise and detailed documentationExcellent problem solving, analytical and technical troubleshooting skillsExperience with Test Data Management and mapping automated test code coverageExperience in developing Test Plans and Test Cases, engage in Exploratory Testing, creating and maintaining Defect ReportsExperience in programming using Python/C#/Java or other languagesExposure to distributed source control systems such as GitExperience in design and development of automated tests using automation tools (e.g. Selenium, Appium) across the application layers (UI/Service/Data layers) and root cause analysisExperience of testing in CI, DevOps, rolling deployment/upgrade model and is a plusExperience in advising team to identify automatable test cases at different layers (UI, Services and Data layer tests). Ability to working with developers to build automation/performance friendly code is highly desirable
Nice To Have Experience in refactoring and extending test automation/performance frameworks and suites as necessaryExperience of working with SOAP and REST service and understanding of SOA architectureExperience of working with SQL/PL-SQL, writing SQL queries, stored procedures and RDBMSHands on experience on ServiceNow or any other CRM is a plusDemonstrate ability to explain complex technical issues to both technical and non-technical audiences
Educational Requirement Bachelor's or higher qualification in Computer Science, Information Systems or equivalent is preferred
Job Grade: Grade 09Location: Islamabad, PakistanS&P Global CorporateAt S&P Global, we don't give you intelligence—we give you essential intelligence. The essential intelligence you need to make decisions with conviction. We're the world's foremost provider of credit ratings, benchmarks and analytics in the global capital and commodity markets. Our divisions include S&P Global Ratings, S&P Global Market Intelligence, S&P Dow Jones Indices and S&P Global Platts. For more information, visit www.spglobal.com.#Equal Opportunity EmployerS&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person. US Candidates Only:  The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.IFTECH202.1 - Middle Professional Tier I (EEO Job Group)Job ID: 285966Posted On: 2023-08-16Location: Islamabad, Pakistan","Financial Services
            
              10,001+ employees
            

              35,495 on LinkedIn"
https://www.linkedin.com/jobs/view/3721000424,"About the job
            

 
BAT is evolving at pace - truly like no other organisation. To achieve the ambition, we have set for ourselves, we are looking for colleagues who are ready to live our ethos every day. Come be a part of this journey!BAT DIGITAL BUSINESS SOLUTIONS IS HAVING A GRADUATE ASSOCIATE PROGRAMJOB TITLE Graduate Associate (Graduate Associate Program - 6 month contract)FUNCTION Multiple Functions (HR, Marketing, Finance)LOCATION Lahore, Pakistan  Graduate Associates Program offers a 6-month contract. Your skills and capabilities will be evaluated on the go which could potentially lead to a permanent role as well.
ROLE POSITIONING AND OBJECTIVESThe role involves working under the supervision of managers and executives within the organization with the goal of acquiring essential knowledge and becoming a valuable resource for the team. This entails closely collaborating with senior personnel, learning techniques, and gaining the necessary knowledge to make a seamless contribution to the function or department.What You Will Be Accountable For Complete all assigned tasks and provide support in day-to-day operations.Gain an understanding of each function within the department.Assist with administrative tasks, including data entry.Familiarize oneself with personnel responsibilities.Participate in the company's strategic planning, as directed by the line manager.Assist managers in report writing and data analysis.Research methods to enhance effectiveness and efficiency.Create and deliver presentations.Take part in meetings, workshops, and other learning opportunities.Observe and learn from experienced team members.Acquire knowledge of company policies, protocols, and processes.Maintain detailed notes and liaise with Managers, Supervisors, and other senior staff.Fulfill all requirements and meet goals as specified in the Key Performance Indicators (KPIs).Adhere to all company regulations and comply with health and safety codes.Prepare documents and keep records up to date.
Essential Experience, Skills And Knowledge Demonstrated effective communication and presentation abilities.A people-oriented approach with the capability to influence and collaborate effectively.Preferably 0-2 years of relevant experience, with fresh graduates welcome to apply.Possesses an analytical mindset and exhibits critical thinking skills.Strong analytical skills and advanced proficiency in Excel.Proficiency in MS Office Applications, encompassing Outlook, Excel, Word, PowerPoint, and CRM.Proficient in managing relationships effectively, both internally and externally.
BENEFICIAL Exceptional stakeholder management skills.Experience with analytical and planning tools.Proficiency in creating and utilizing dashboards and generating reports.Competency in using Salesforce and MS Dynamics 365.Desirable understanding of sales operations, administration, reporting, call center operations, service delivery, project management, and training and development.Demonstrated knowledge of planning processes and skills development in Marketing, Finance, and HR.
WE ARE BATAt BAT we are committed to our Purpose of creating A Better Tomorrow. This is what drives our people and our passion for innovation. See what is possible for you at BAT. Global Top Employer with 53,000 BAT people across more than 180 marketsBrands sold in over 200 markets, made in 44 factories in 42 countriesNewly established Tech Hubs building world-class capabilities for innovation in 4 strategic locations Diversity leader in the Financial Times and International Women’s Day Best Practice winnerSeal Award winner – one of 50 most sustainable companies 
BELONGING, ACHIEVING, TOGETHERCollaboration, diversity and teamwork underpin everything we do here at BAT. We know that collaborating with colleagues from different backgrounds is what makes us stronger and best prepared to meet our business goals. Come bring your difference!","Tobacco Manufacturing
            
              10,001+ employees
            

              40,007 on LinkedIn"
https://www.linkedin.com/jobs/view/3733472963,"About the job
            

 
A fast-growing company that is developing cutting-edge music solutions in collaboration with a huge variety of the world's most adored musicians, is looking for a BI Engineer/Looker Dashboard Developer. The candidate will be tasked with investigating and fixing platform-related problems. The company is cultivating and expanding fan relationships, producing incredible content, and developing successful, long-lasting careers. This is an amazing opportunity for candidates to showcase their talent, build a lucrative career, and work with a team of industry professionals.Job Responsibilities: To develop solutions and unravel technological issues, go beyond normal or traditional proceduresContribute significantly to the creation, implementation, and management of Looker dashboards to provide stakeholders with insightsWork together with the business and data engineering teams to make sure that the data visualizations and analytics solutions are accurate and usefulDeliver high-quality analytics solutions by working with cross-functional teams
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a BI engineer/Looker dashboard developerDemonstrable expertise in creating and managing dashboards and reports with LookerProlific experience with SQL and database technologies like BigQuery or equivalentIn-depth knowledge of Fivetran and related ETL tools and procedures, such as InformaticaSome familiarity with Tableau, Python, and Agile is nice to have Prior experience with Power BI and Scrum is desirableExcellent spoken and written English communication skills","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn"
https://www.linkedin.com/jobs/view/3733349254,"About the job
            

 
Job Summary:We are seeking a Talent Outreach/Acquisition Specialist to lead and support the delivery of career services to job seekers. You will play a pivotal role in helping job seekers land interviews and jobs. You will collaborate with the Operations team to understand your roles and responsibilities but primarily work independently in an office setting.Your expertise in research, data entry and management, and the job application process will be instrumental in ensuring the successful delivery of high-quality services that meet customer needs and exceed company expectations. The ideal candidate will have the skills, abilities, experience, and knowledge to identify jobs that align with a job seeker’s goals and correctly input information into a job application.TechSea is dedicated to pushing the boundaries of technology and delivering exceptional solutions to our customers, and we want you to join us in doing that as we continue to grow. This is a full-time employee position. The position is in-office in Valencia Town, Lahore with hours from 1:00 pm to 10:00 pm (hours are subject to change).Responsibilities: Conduct research to locate open job positions that align with customer goals.Transfer information from intake forms and computer files into online applications.Perform high-volume data entry using word processing, spreadsheet, database, or other computer software.Verify integrity of data by comparing it to source documents.Review data for errors, missing pages, or missing information and resolve any discrepancies.Maintain a filing system and protect confidential customer information.Respond to requests to retrieve data from the database or electronic filing system.Maintain a satisfactory level of quality and productivity per department standards.Complete additional assigned tasks as required.Send weekly updates to customers.
Requirements: 2+ years of proven experience in searching for jobs for candidates and data entry.Understanding of the job application process, and ability to develop a deep understanding of the U.S. job application process.Fluency in English, with perfect verbal and written communication skills.Ability to conduct research to find job openings that align with job seeker’s career goals.Analytical mindset with the ability to leverage data to make informed decisions.Ability to follow written instructions.Experience with MS Excel, Google Sheets, and ability to learn new software.
What We Offer: Salary Range: 100,000 - 150,000/- PKR Per Month (as per relevant experience and knowledge).Paid time off, federal holidays off work, engaging opportunities to connect with colleagues, and the opportunity to work for a diverse, growing technology startup.","Outsourcing and Offshoring Consulting
            
              11-50 employees
            

              12 on LinkedIn"
https://www.linkedin.com/jobs/view/3734897936,"About the job
            

 
BackgroundUN Women, grounded in the vision of equality enshrined in the Charter of the United Nations, works for the elimination of discrimination against women and girls; the empowerment of women; and the achievement of equality between women and men as partners and beneficiaries of development, human rights, humanitarian action, and peace and security.Violence against women and girls (VAWG) is one of the most widespread violations of human rights worldwide, globally affecting around one in three women in her lifetime. UN Women endeavors to expand the reach and enhance the quality of services available to survivors of violence using the Essential Services Package (ESP). The ESP is a global guideline to support national systems in responding to gender-based violence encompasses the core elements of health, social services, police, and justice sectors, and provides guidelines for coordination, governance, and resource estimation.During the previous phase of ESP implementation in Pakistan, a baseline study was conducted in selected districts to understand the current programs, policies, and practices for the economic empowerment of marginalized women who are residing in shelter homes and those in prisons, including both undertrial and convicted women prisoners. Un Women seeks a consultant to develop a comprehensive model for the economic rehabilitation of women in distress, leveraging the insights and recommendations derived from the baseline study. A preliminary pilot of the proposed model will be undertaken with initial feedback on its efficacy used to refine the model and eventually operationalize – identifying a set of activities – in two districts.Duties And ResponsibilitiesInformed by the ESP and based on the recommendations and findings of the baseline study of Vocational Training and Income Generation for Women in Shelters and Prisons in Pakistan , develop a model for the economic rehabilitation of survivors and women in distress. Review and analyze the Essential Services Package (ESP) to understand the framework, principles, standards, and minimum requirements for essential service provision for women and girls survivors of violenceReview and analyze the findings of the baseline study of Vocational Training and Income Generation for Women in Shelters and Prisons in Pakistan Develop a detailed model that outlines specific strategies, interventions, and activities for the economic rehabilitation of women in distress. The model should be aligned with the ESP and actualize the recommendations made by the baseline study. Ensure the model is adaptable to different contexts and demographics.Design a pilot program to test the effectiveness and feasibility of the developed model. Summarize the findings of the pilot test, highlighting successes, challenges, and lessons learned.Support UN Women in operationalizing the proposed model in two districts by presenting evidence-based recommendations for scaling up the model based on the outcomes of the pilot program.
CompetenciesCore Values: Respect for Diversity, Integrity, and ProfessionalismCore Competencies: Awareness and Sensitivity Regarding Gender Issues; Accountability; Creative Problem Solving; Effective Communication; Inclusive Collaboration; Stakeholder Engagement and Leading by ExampleRequired Skills And ExperienceEducation: Master's degree or equivalent in economics, international finance, international relations, development studies, social sciences, or related fields. Relevant additional courses/research on women’s economic empowerment, gender equality, financial inclusion, and social inclusion is an added value.
Experience: A minimum of 10 years of progressively responsible experience in international development work preferably focused on gender and social inclusion in livelihoods, skill training, employment and/or women’s economic empowerment.Work experience in economic model development, research, data collection, monitoring & evaluation, analysis, and reportingKnowledge of monitoring & evaluation as well as gender issues in a local, peace, security, and emergency contextDemonstrated experience in conducting pilot programs will be highly advantageous.Demonstrated commitment to gender and social inclusion and knowledge of the specific constraints and realities of challenges faced by women in shelters and prisons in Pakistan would be desirable.
Competencies: Strong analytical and writing skillsExcellent planning and facilitation skillsAble to work independently with efficiency and competenceCultural awareness and sensitivity
Language Requirements: Fluency in English and Urdu.
Application: All applications must include (as an attachment) the completed UN Women Personal History form (P11) which can be downloaded fromhttps://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/About%20Us/Employment/UNWomenP11PersonalHistoryForm. docKindly note that the system will only allow one attachment. Applications without the completed UN Women P11 form will be treated as incomplete and will not be considered for further assessment.HEC Attested degrees are a prerequisite for employment at UN. During the recruitment process candidates may be required to present HEC attested degrees.Foreign Qualified Candidates: Foreign degree holders shall be required to (i) Present a verification/certification letter from the university verifying the degree & student enrollment, or (ii) Foreign degree Equivalence Letter from HEC.At UN Women, we are committed to creating a diverse and inclusive environment of mutual respect. UN Women recruits, employs, trains, compensates, and promotes regardless of race, religion, color, sex, gender identity, sexual orientation, age, ability, national origin, or any other basis covered by appropriate law.All employment is decided on the basis of qualifications, competence, integrity and organizational need. If you need any reasonable accommodation to support your participation in the recruitment and selection process, please include this information in your application.UN Women has a zerotolerance policy on conduct that is incompatible with the aims and objectives of the United Nations and UN Women, including sexual exploitation and abuse, sexual harassment, abuse of authority and discrimination.All selected candidates will be expected to adhere to UN Women’s policies and procedures and the standards of conduct expected ofUN Women personnel and will therefore undergo rigorous reference and background checks. (Background checks will include the verification of academic credential(s) and employment history. Selected candidates may be required to provide additional information to conduct a background check.)If you are experiencing difficulties with online job applications, please contact the eRecruit Helpdesk.Refer a Friend Apply Now","International Affairs
            
              1,001-5,000 employees
            

              4,042 on LinkedIn"
https://www.linkedin.com/jobs/view/3721004185,"About the job
            

 
Who We AreMotive builds technology to improve the safety, productivity, and profitability of businesses that power the physical economy. Motive combines IoT hardware with AI-powered applications to connect and automate physical operations. Motive is one of the fastest-growing software companies in the world, serving more than 120,000 businesses, across a wide range of industries including trucking and logistics, construction, oil and gas, food and beverage, field service, agriculture, passenger transit, and delivery.Motive is built on four foundational attributes; Own It, Less but Better, Build Trust, and Unlock Potential. This has taken our company to great heights, including being recognized by Fortune for Best Workplaces, Forbes Best Startup Employers, and Comparably for our Best Global Culture, Sales Team, Leadership Team, Career Growth, and CEO for Diversity. We’re proud to receive an employee net promoter score of 63 (according to Comparably) which places Motive in the top 5% of companies with 4,000 employees or more.Today, our team is made up of more than 3,000 employees, located across the world, providing support to a wide range of customers. While most of our employees are remote, many have the opportunity to work on-site at any of our 8 global office locations. Visit our careers website to learn more about opportunities at Motive.About The RoleAs a Software Engineer - Machine Learning, you will be a part of a passionate team whose mission is to bring intelligence to the world’s trucks. The team is focused on building technology to understand driving behavior, identify risk factors, and intelligently suggest coachable events that not only improve the fleet safety and potentially save millions of dollars but also contribute to making the roads safer. You will have a unique opportunity to work with a high-caliber and fast-paced team which consists of experienced researchers and engineers in Computer Vision, Machine Learning, Deep Learning, and Robotics with a track record of previous products and top-tier publications.You will play a critical role in building and improving a technology that will be used by millions of trucks. In this role, you will design and implement complex machine-learning systems. You will have the opportunity to build and/or improve ML/computer vision systems. Identify where models and algorithms are failing, debug issues, propose solutions, implement, and deploy them on millions of trucks. You will also get exposure to large-scale ML infra and scaling that facilitates large amounts of data to train, test, and validate computer vision systems.What You’ll Do Evaluate and improve the performance of existing models and algorithms already in productionPrototype and implement ML modules for complex AI featuresBuild and optimize CV/ML algorithms for real-time performance so they can run on our embedded platform, i.e., the next-gen AI dashcamWrite proficient Python and C++ code to build and improve CV algorithms, ML services, training, model compression, and porting pipelinesCollaborate with cross-functional teams such as Embedded, Backend, Frontend, Hardware, QA, and the broader AI team to ensure the development of robust and sustainable AI systemsBuild automated deployment, validation, and active learning pipelines.
What We’re Looking For Bachelor’s Degree in Computer Science, Electrical Engineering, or related field. A Master’s degree is a plus. 5+ years of machine learning and/or data science experienceSolid mathematical foundation in Deep Learning, Machine Learning, and optimization approaches.Strong experience in Python or C++Experience in the following tools and technologies is a plus. AWS (SageMaker, Lambda, EC2, S3, RDS), CI/CD, Terraform, Docker, and Kubernetes.Prior experience with optimizing and deploying ML models on embedded devices is a strong plus
Creating a diverse and inclusive workplace is one of Motive's core values. We are an equal opportunity employer and welcome people of different backgrounds, experiences, abilities and perspectives. Please review our Candidate Privacy Notice here.The applicant must be authorized to receive and access those commodities and technologies controlled under U.S. Export Administration Regulations. It is Motive's policy to require that employees be authorized to receive access to Motive products and technology.","Software Development
            
              1,001-5,000 employees
            

              3,744 on LinkedIn"
https://www.linkedin.com/jobs/view/3733345234,"About the job
            

 
Relevant Experience:Responsibility for creating, analyzing, and overseeing content productionwhile also playing a critical role in ensuring that product, promotional,and informational content is presented in an effective manner, in line withSOPs and procedures.1. Managing the content pace of all 16 assigned personas according to thebusiness growth flywheel.2. Develop a strong vision, appropriately organize, develop, and presentideas, options, plans, goals, initiatives, roadmaps, business cases andother pertinent information required by management to make effectivedecisions.3. Work closely with the senior manager to devise a web content strategythat aligns with the company’s wider goals.4. Keeping a sharp eye on persona-specific strong competitors and takingall the necessary actions timely & and effective.5. Keeping up-to-date knowledge on the latest persona trends and guidingthe teams accordingly as well.6. Conducting interviews and making sure the right talent is hired for theopen AM positions in the team.7. Manage and mentor the new assistant managers on our systems as perour SOPs and workflows.8. Provide creative leadership and governance on projects and to all teammembers.9. Managing and guiding your assigned team in terms of tasks and theirapproval needs as well.10. Conducting probation confirmation & quarterly performance feedbacksessions in close coordination with HRBP.Desired QualificationBachelor’s degree in Computer Science, Marketing, Psychology/Business or relevant subjectsDesired ExperiencePrior experience of 5 to 6+ years in the relevant industry out of which 5 years in people management roles is a must.Core Knowledge RequiredGreat command of the English language, proven editorialskills with a hawk eye for proofreading.● Expert-level knowledge of content tactics such as searchengine optimization, competitor & SERPs analysis, socialmedia, content marketing, and content funneling.● Superior communication skills. You need to be a superstarwhether it’s written, verbal, formal presentation orinformal hallway talks. Concise, honest and accuratetechniques are a must.● Strongly motivated person not afraid of a high-paced role● Strong team management skills● Ability to work on multiple projects simultaneously","IT Services and IT Consulting
            
              501-1,000 employees
            

              651 on LinkedIn"
